REGION,PRIMARY_SAMPLE_UNIT,STATION_NR,YEAR,MONTH,DAY,HABITAT_CD,STRAT,RUGOSITY_CD,WTD_RUG,MEAN_RUG,LAT_DEGREES,LON_DEGREES,MAPGRID_NR,SUB_REGION_NAME,SUB_REGION_NR,ZONE_NAME,ZONE_NR,MPA_NAME,MPA_NR,ADMIN,PROT,DEPTH_STRAT,MIN_DEPTH,MAX_DEPTH,METERS_COMPLETED,COVER_CAT_CD,COVER_CAT_NAME,HARDBOTTOM_P,SOFTBOTTOM_P,RUBBLE_P
FLK,1052,1,2022,7,10,ISOL_HR,CS03,NA,NA,0.233333333,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,SPO OTHE,Porifera spp,2,0,0
FLK,1052,1,2022,7,10,ISOL_HR,CS03,NA,NA,0.233333333,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,TUR SEDI,Turf Algae with Sediment,0,5,2
FLK,1210,1,2022,7,11,CONT_HR,CS15,NA,NA,0.593333333,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,AGA SPE.,Agaricia spp,1,0,0
FLK,1210,1,2022,7,11,CONT_HR,CS15,NA,NA,0.593333333,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,BAR SUB.,Bare Substrate,0,7,0
FLK,1210,1,2022,7,11,CONT_HR,CS15,NA,NA,0.593333333,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,GOR ENCR,Encrusting gorgonian,1,0,0
FLK,1210,1,2022,7,11,CONT_HR,CS15,NA,NA,0.593333333,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,GOR GORG,Gorgonians,3,0,0
FLK,1210,1,2022,7,11,CONT_HR,CS15,NA,NA,0.593333333,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,MAC FLES,MacroOtherFleshy,8,0,0
FLK,1210,1,2022,7,11,CONT_HR,CS15,NA,NA,0.593333333,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,MON CAVE,Montastraea cavernosa,1,0,0
FLK,1210,1,2022,7,11,CONT_HR,CS15,NA,NA,0.593333333,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,RHO CRUS,Rhodophyta cru. spp,1,0,0
FLK,1210,1,2022,7,11,CONT_HR,CS15,NA,NA,0.593333333,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,SID SIDE,Siderastrea siderea,1,0,0
FLK,1210,1,2022,7,11,CONT_HR,CS15,NA,NA,0.593333333,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,SPO OTHE,Porifera spp,7,0,0
FLK,1210,1,2022,7,11,CONT_HR,CS15,NA,NA,0.593333333,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,STE INTE,Stephanocoenia intersepta,1,0,0
FLK,1210,1,2022,7,11,CONT_HR,CS15,NA,NA,0.593333333,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,TUR FREE,Turf Algae Free of Sediment,1,0,0
FLK,1210,1,2022,7,11,CONT_HR,CS15,NA,NA,0.593333333,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,TUR SEDI,Turf Algae with Sediment,68,0,0
FLK,1066,1,2022,7,11,CONT_MR,CS03,NA,NA,0.238666667,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,BAR SUB.,Bare Substrate,0,9,4
FLK,1066,1,2022,7,11,CONT_MR,CS03,NA,NA,0.238666667,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,GOR ENCR,Encrusting gorgonian,4,0,2
FLK,1066,1,2022,7,11,CONT_MR,CS03,NA,NA,0.238666667,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,GOR GORG,Gorgonians,8,0,3
FLK,1066,1,2022,7,11,CONT_MR,CS03,NA,NA,0.238666667,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,POR SPE.,Porites spp,2,0,0
FLK,1066,1,2022,7,11,CONT_MR,CS03,NA,NA,0.238666667,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,SID SIDE,Siderastrea siderea,5,0,0
FLK,1066,1,2022,7,11,CONT_MR,CS03,NA,NA,0.238666667,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,SOL SPE.,Solenastrea spp,3,0,0
FLK,1066,1,2022,7,11,CONT_MR,CS03,NA,NA,0.238666667,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,SPO OTHE,Porifera spp,14,0,3
FLK,1066,1,2022,7,11,CONT_MR,CS03,NA,NA,0.238666667,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,TUR SEDI,Turf Algae with Sediment,21,0,22
FLK,1055,1,2022,7,11,ISOL_HR,CS03,NA,NA,0.493333333,24.55509,-81.56663,2206387,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,6.400799795,15,BAR SUB.,Bare Substrate,0,22,1
FLK,1055,1,2022,7,11,ISOL_HR,CS03,NA,NA,0.493333333,24.55509,-81.56663,2206387,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,6.400799795,15,CYA SPE.,Cyanophyta spp,1,0,0
FLK,1055,1,2022,7,11,ISOL_HR,CS03,NA,NA,0.493333333,24.55509,-81.56663,2206387,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,6.400799795,15,GOR ENCR,Encrusting gorgonian,1,0,0
FLK,1055,1,2022,7,11,ISOL_HR,CS03,NA,NA,0.493333333,24.55509,-81.56663,2206387,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,6.400799795,15,GOR GORG,Gorgonians,3,0,0
FLK,1055,1,2022,7,11,ISOL_HR,CS03,NA,NA,0.493333333,24.55509,-81.56663,2206387,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,6.400799795,15,MAC FLES,MacroOtherFleshy,2,0,0
FLK,1055,1,2022,7,11,ISOL_HR,CS03,NA,NA,0.493333333,24.55509,-81.56663,2206387,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,6.400799795,15,MON CAVE,Montastraea cavernosa,3,0,0
FLK,1055,1,2022,7,11,ISOL_HR,CS03,NA,NA,0.493333333,24.55509,-81.56663,2206387,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,6.400799795,15,ORB FAVE,Orbicella faveolata,8,0,0
FLK,1055,1,2022,7,11,ISOL_HR,CS03,NA,NA,0.493333333,24.55509,-81.56663,2206387,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,6.400799795,15,PAL SPE.,Palythoa spp,6,0,0
FLK,1055,1,2022,7,11,ISOL_HR,CS03,NA,NA,0.493333333,24.55509,-81.56663,2206387,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,6.400799795,15,PEY SPE.,Peysonnellia,2,0,0
FLK,1055,1,2022,7,11,ISOL_HR,CS03,NA,NA,0.493333333,24.55509,-81.56663,2206387,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,6.400799795,15,RHO CRUS,Rhodophyta cru. spp,2,0,0
FLK,1055,1,2022,7,11,ISOL_HR,CS03,NA,NA,0.493333333,24.55509,-81.56663,2206387,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,6.400799795,15,SID SIDE,Siderastrea siderea,10,0,0
FLK,1055,1,2022,7,11,ISOL_HR,CS03,NA,NA,0.493333333,24.55509,-81.56663,2206387,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,6.400799795,15,SPO OTHE,Porifera spp,2,0,0
FLK,1055,1,2022,7,11,ISOL_HR,CS03,NA,NA,0.493333333,24.55509,-81.56663,2206387,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,6.400799795,15,STE INTE,Stephanocoenia intersepta,4,0,0
FLK,1055,1,2022,7,11,ISOL_HR,CS03,NA,NA,0.493333333,24.55509,-81.56663,2206387,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,6.400799795,15,TUR FREE,Turf Algae Free of Sediment,8,0,0
FLK,1055,1,2022,7,11,ISOL_HR,CS03,NA,NA,0.493333333,24.55509,-81.56663,2206387,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,6.400799795,15,TUR SEDI,Turf Algae with Sediment,25,0,0
FLK,1321,1,2022,7,12,SPGR_HR,CS17,NA,NA,NA,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,15,BAR SUB.,Bare Substrate,0,17,0
FLK,1321,1,2022,7,12,SPGR_HR,CS17,NA,NA,NA,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,15,DIC SPE.,Dictyota spp,3,0,0
FLK,1321,1,2022,7,12,SPGR_HR,CS17,NA,NA,NA,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,15,GOR ENCR,Encrusting gorgonian,2,0,0
FLK,1321,1,2022,7,12,SPGR_HR,CS17,NA,NA,NA,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,15,HAL SPE.,Halimeda spp,10,0,0
FLK,1321,1,2022,7,12,SPGR_HR,CS17,NA,NA,NA,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,15,LOB SPE.,Lobophora spp,4,0,0
FLK,1321,1,2022,7,12,SPGR_HR,CS17,NA,NA,NA,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,15,MAC FLES,MacroOtherFleshy,1,0,0
FLK,1321,1,2022,7,12,SPGR_HR,CS17,NA,NA,NA,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,15,MIL SPE.,Millepora spp,1,0,0
FLK,1321,1,2022,7,12,SPGR_HR,CS17,NA,NA,NA,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,15,POR ASTR,Porites astreoides,1,0,0
FLK,1321,1,2022,7,12,SPGR_HR,CS17,NA,NA,NA,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,15,RHO CRUS,Rhodophyta cru. spp,13,0,0
FLK,1321,1,2022,7,12,SPGR_HR,CS17,NA,NA,NA,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,15,SID SIDE,Siderastrea siderea,1,0,0
FLK,1321,1,2022,7,12,SPGR_HR,CS17,NA,NA,NA,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,15,SPO OTHE,Porifera spp,8,0,0
FLK,1321,1,2022,7,12,SPGR_HR,CS17,NA,NA,NA,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,15,TUR FREE,Turf Algae Free of Sediment,27,0,0
FLK,1321,1,2022,7,12,SPGR_HR,CS17,NA,NA,NA,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,15,TUR SEDI,Turf Algae with Sediment,12,0,0
FLK,1247,1,2022,7,12,ISOL_HR,CS06,NA,NA,NA,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,15,BAR SUB.,Bare Substrate,0,11,1
FLK,1247,1,2022,7,12,ISOL_HR,CS06,NA,NA,NA,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,15,DIC SPE.,Dictyota spp,6,0,0
FLK,1247,1,2022,7,12,ISOL_HR,CS06,NA,NA,NA,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,15,GOR ENCR,Encrusting gorgonian,6,0,0
FLK,1247,1,2022,7,12,ISOL_HR,CS06,NA,NA,NA,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,15,GOR GORG,Gorgonians,1,0,0
FLK,1247,1,2022,7,12,ISOL_HR,CS06,NA,NA,NA,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,15,HAL SPE.,Halimeda spp,3,0,0
FLK,1247,1,2022,7,12,ISOL_HR,CS06,NA,NA,NA,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,15,MAC FLES,MacroOtherFleshy,2,0,0
FLK,1247,1,2022,7,12,ISOL_HR,CS06,NA,NA,NA,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,15,PAL SPE.,Palythoa spp,1,0,0
FLK,1247,1,2022,7,12,ISOL_HR,CS06,NA,NA,NA,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,15,RHO CRUS,Rhodophyta cru. spp,1,0,0
FLK,1247,1,2022,7,12,ISOL_HR,CS06,NA,NA,NA,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,15,SID SIDE,Siderastrea siderea,17,0,0
FLK,1247,1,2022,7,12,ISOL_HR,CS06,NA,NA,NA,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,15,SPO OTHE,Porifera spp,6,0,0
